-465, -463
583, 466
-675, -426
779, 471
-773, -343
808, 287
-810, -299
903, 173
-820, -39
906, -33
-858, 122
866, -165
-769, 241
652, -222
-567, 194
380, -143
-162, 157
-29, -97
283, -14
-485, 92
647, -221
-720, 322
756, -400
-739, 475
705, -532
-655, 565
607, -556
-565, 664
541, -711
-461, 779
351, -760
-273, 805
264, -758
-191, 655
155, -524
-30, 386
-38, -171
125, -45
-193, 283
220, -539
-117, 750
40, -783
-33, 888
-58, -793
136, 761
-225, -639
352, 483
-507, -322
599, 73
-699, 118
730, -296
-714, 421
680, -451
-584, 469
626, -433
-548, 280
544, -160
-506, 28
478, 88
-470, -253
459, 325
-555, -407
598, 429
-624, -395
658, 371
-675, -314
716, 254
-752, -187
794, 93
-812, -51
796, -33
-773, 151
733, -135
-676, 108
662, -51
-570, -41
518, 146
-439, -251
398, 363
-413, -485
449, 556
-462, -574
410, 555
-382, -540
357, 411
-279, -294
194, 132
-46, 42
-104, -257
316, 346
-437, -409
590, 456
-648, -443
793, 378
-763, -328
810, 340
-754, -230
819, 166
-865, -104
859, 39
-903, 17
879, -91
-837, 171
783, -197
-729, 316
627, -365
-398, 485
209, -564
-58, 727
-166, -705
432, 734
-517, -699
536, 629
-539, -568
502, 434
-385, -237
267, 118
-134, 94
-45, -228
349, 357
-416, -378
661, 457
-704, -427
733, 390
-755, -319
781, 283
-792, -188
797, 183
-779, -55
799, 11
-798, 26
819, -48
-724, 149
776, -79
-763, 179
784, -180
-779, 259
777, -239
-784, 326
765, -383
-734, 469
706, -481
-709, 554
628, -539
-489, 574
373, -550
-163, 588
-42, -559
256, 544
-417, -534
620, 461
-728, -329
743, 274
-682, -290
603, 272
-522, -281
376, 348
-278, -378
221, 513
-88, -521
80, 656
41, -646
2, 675
60, -649
-83, 631
163, -578
-247, 534
302, -464
-397, 448
475, -402
-531, 381
610, -355
-608, 325
624, -294
-588, 228
574, -139
-567, 99
556, 67
-585, -138
650, 250
-644, -309
655, 320
-631, -293
622, 331
-480, -170
380, 145
-199, -44
-20, -9
255, 71
-447, -65
650, 51
-713, 28
814, -36
-716, 63
679, -19
-624, -73
643, 105
-486, -196
373, 339
-354, -413
303, 517
-280, -546
323, 641
-348, -609
385, 628
-462, -601
474, 546
-542, -528
593, 505
