-499, 405
-499, 405
-499, 405
1047, 342
1047, 342
1047, 342
1047, 342
292, -690
292, -690
292, -690
292, -690
-695, 520
-695, 520
-695, 520
-695, 520
-813, 598
-813, 598
-813, 598
-813, 598
-1045, -379
-1045, -379
-1045, -379
-1045, -379
1110, -319
1110, -319
1110, -319
1110, -319
929, 574
929, 574
929, 574
929, 574
285, 1065
285, 1065
285, 1065
285, 1065
-754, 688
-754, 688
-754, 688
-754, 688
-466, 609
-466, 609
-466, 609
-466, 609
-274, -784
-274, -784
-274, -784
-274, -784
97, -1123
97, -1123
97, -1123
97, -1123
230, 904
230, 904
230, 904
230, 904
-1066, -584
-1066, -584
-1066, -584
-1066, -584
732, 542
732, 542
732, 542
732, 542
-886, -5
-886, -5
-886, -5
-886, -5
762, -662
762, -662
762, -662
762, -662
-737, -555
-737, -555
-737, -555
-737, -555
-583, -850
-583, -850
-583, -850
-583, -850
244, 978
244, 978
244, 978
244, 978
98, 932
98, 932
98, 932
98, 932
-322, -868
-322, -868
-322, -868
-322, -868
-800, -719
-800, -719
-800, -719
-800, -719
-347, -790
-347, -790
-347, -790
-347, -790
824, 297
824, 297
824, 297
824, 297
992, 375
992, 375
992, 375
992, 375
485, -1044
485, -1044
485, -1044
485, -1044
-856, -404
-856, -404
-856, -404
-856, -404
70, 918
70, 918
70, 918
70, 918
431, 1186
431, 1186
431, 1186
431, 1186
359, -1033
359, -1033
359, -1033
359, -1033
-136, -881
-136, -881
-136, -881
-136, -881
-813, 718
-813, 718
-813, 718
-813, 718
814, 454
814, 454
814, 454
814, 454
-293, -1105
-293, -1105
-293, -1105
-293, -1105
-716, 321
-716, 321
-716, 321
-716, 321
-333, -993
-333, -993
-333, -993
-333, -993
485, -691
485, -691
485, -691
485, -691
-986, -22
-986, -22
-986, -22
-986, -22
447, 720
447, 720
447, 720
447, 720
344, -919
344, -919
344, -919
344, -919
-834, -10
-834, -10
-834, -10
-834, -10
596, 643
596, 643
596, 643
596, 643
6, -942
6, -942
6, -942
6, -942
-223, -838
-223, -838
-223, -838
-223, -838
-399, -903
-399, -903
-399, -903
-399, -903
917, -94
917, -94
917, -94
917, -94
261, -864
261, -864
261, -864
261, -864
-758, -229
-758, -229
-758, -229
-758, -229
-754, -284
-754, -284
-754, -284
-754, -284
-802, 302
-802, 302
-802, 302
-802, 302
-989, 243
-989, 243
-989, 243
-989, 243
-907, -126
-907, -126
-907, -126
-907, -126
-455, 907
-455, 907
-455, 907
-455, 907
145, 719
145, 719
145, 719
145, 719
3, 973
3, 973
3, 973
3, 973
786, -639
786, -639
786, -639
786, -639
13, 899
13, 899
13, 899
13, 899
580, 599
580, 599
580, 599
580, 599
770, 464
770, 464
770, 464
770, 464
659, 573
659, 573
659, 573
659, 573
34, -1137
34, -1137
34, -1137
34, -1137
-626, -488
-626, -488
-626, -488
-626, -488
-947, 48
-947, 48
-947, 48
-947, 48
-917, -26
-917, -26
-917, -26
-917, -26
-168, 1066
-168, 1066
-168, 1066
-168, 1066
1014, 573
1014, 573
1014, 573
1014, 573
842, -96
842, -96
842, -96
842, -96
898, -281
898, -281
898, -281
898, -281
306, -1007
306, -1007
306, -1007
306, -1007
-191, -648
-191, -648
-191, -648
-191, -648
-629, 407
-629, 407
-629, 407
-629, 407
744, 134
744, 134
744, 134
744, 134
966, -407
966, -407
966, -407
966, -407
1, 1026
1, 1026
1, 1026
1, 1026
-274, 729
-274, 729
-274, 729
-274, 729
-573, -565
-573, -565
-573, -565
-573, -565
-778, -471
-778, -471
-778, -471
-778, -471
-831, 150
-831, 150
-831, 150
-831, 150
-1098, -6
-1098, -6
-1098, -6
-1098, -6
-688, 266
-688, 266
-688, 266
-688, 266
-762, 532
-762, 532
-762, 532
-762, 532
267, -785
267, -785
267, -785
267, -785
-422, -639
-422, -639
-422, -639
-422, -639
-671, -922
-671, -922
-671, -922
-671, -922
-648, -661
-648, -661
-648, -661
-648, -661
-898, -477
-898, -477
-898, -477
-898, -477
-866, 596
-866, 596
-866, 596
-866, 596
659, 584
659, 584
659, 584
659, 584
660, -334
660, -334
660, -334
660, -334
-612, -664
-612, -664
-612, -664
-612, -664
-334, 515
-334, 515
-334, 515
-334, 515
666, 712
666, 712
666, 712
666, 712
-903, -130
-903, -130
-903, -130
-903, -130
744, -674
744, -674
744, -674
744, -674
187, -1088
187, -1088
187, -1088
187, -1088
197, -969
197, -969
197, -969
197, -969
829, 368
829, 368
829, 368
829, 368
878, 447
878, 447
878, 447
878, 447
-9, -798
-9, -798
-9, -798
-9, -798
-867, 231
-867, 231
-867, 231
-867, 231
541, 752
541, 752
541, 752
541, 752
323, -1002
323, -1002
323, -1002
323, -1002
-317, -665
-317, -665
-317, -665
-317, -665
-310, -755
-310, -755
-310, -755
-310, -755
-551, -447
-551, -447
-551, -447
-551, -447
-795, -470
-795, -470
-795, -470
-795, -470
-442, -850
-442, -850
-442, -850
-442, -850
-617, 659
-617, 659
-617, 659
-617, 659
772, 123
772, 123
772, 123
772, 123
-365, -688
-365, -688
-365, -688
-365, -688
-481, 774
-481, 774
-481, 774
-481, 774
599, 879
599, 879
599, 879
599, 879
864, 436
864, 436
864, 436
864, 436
621, 516
621, 516
621, 516
621, 516
1098, 232
1098, 232
1098, 232
1098, 232
1011, -133
1011, -133
1011, -133
1011, -133
1052, -198
1052, -198
1052, -198
1052, -198
-111, 1095
-111, 1095
-111, 1095
-111, 1095
305, 1239
305, 1239
305, 1239
305, 1239
377, 875
377, 875
377, 875
377, 875
768, 840
768, 840
768, 840
768, 840
820, 543
820, 543
820, 543
820, 543
881, -643
881, -643
881, -643
881, -643
-597, -674
-597, -674
-597, -674
-597, -674
-792, 350
-792, 350
-792, 350
-792, 350
928, 490
928, 490
928, 490
928, 490
-51, -724
-51, -724
-51, -724
-51, -724
-732, 256
-732, 256
-732, 256
-732, 256
1052, 453
1052, 453
1052, 453
1052, 453
65, -768
65, -768
65, -768
65, -768
-555, 765
-555, 765
-555, 765
-555, 765
746, 157
746, 157
746, 157
746, 157
-288, -713
-288, -713
-288, -713
