466, -1419
1569, -360
920, 1173
-599, 1414
-1641, 164
-550, -1232
1141, -1050
1359, 616
-254, 1349
-1466, 110
-378, -1391
1324, -598
719, 1249
-1131, 1003
-1088, -909
897, -1264
1481, 388
-110, 1489
-1359, 515
-884, -1191
779, -1267
1554, 117
552, 1284
-1081, 1043
-1358, -372
-66, -1437
1381, -819
1375, 728
-151, 1486
-1447, 491
-1094, -898
446, -1390
1581, -192
764, 1194
-814, 1259
-1486, 31
-548, -1299
1084, -1110
1442, 418
242, 1435
-1269, 918
-1343, -650
245, -1471
1428, -505
1091, 990
-465, 1457
-1517, 380
-853, -1185
832, -1288
1570, 139
558, 1424
-1106, 1158
-1544, -346
-279, -1406
1322, -1011
1395, 617
-96, 1476
-1369, 599
-1055, -834
522, -1322
1512, -365
886, 1160
-725, 1250
-1491, -68
-519, -1309
1210, -1120
1372, 634
-132, 1549
-1492, 349
-553, -1306
1309, -655
1076, 1021
-1061, 1125
-1255, -711
697, -1274
1404, 296
-320, 1409
-1467, 17
-111, -1415
1451, -369
507, 1352
-1251, 796
-924, -1198
969, -1135
1154, 854
-753, 1310
-1459, -410
316, -1416
1524, 64
90, 1404
-1372, 295
-425, -1298
1358, -621
731, 1231
-1111, 912
-1037, -881
768, -1253
1341, 425
-424, 1381
-1432, -120
108, -1404
1473, -149
337, 1388
-1395, 565
-685, -1199
1227, -873
1053, 967
-887, 1218
-1254, -586
626, -1286
1498, 291
-35, 1426
-1503, 114
-248, -1404
1394, -479
770, 1311
-1097, 1096
-1171, -649
365, -1381
1541, -353
838, 1106
-904, 1210
-1498, -91
-485, -1311
1147, -1071
1473, 447
11, 1365
-1377, 862
-1265, -676
183, -1477
1440, -541
1093, 1046
-475, 1452
-1500, 361
-769, -1101
877, -1132
1534, 250
150, 1395
-1399, 587
-859, -1169
1113, -1083
1237, 800
-679, 1287
-1421, -412
321, -1373
1482, 29
56, 1413
-1439, 359
-440, -1239
1322, -657
934, 1164
-1155, 1061
-1055, -854
836, -1290
1379, 455
-339, 1409
-1546, 216
-351, -1205
1244, -828
1269, 675
-367, 1455
-1471, 509
-967, -1133
676, -1329
1494, -53
712, 1296
-839, 1284
-1551, -120
-437, -1294
1051, -974
1358, 480
16, 1502
-1288, 860
-1218, -713
339, -1452
1391, -416
867, 1131
-865, 1128
-1409, -442
270, -1409
1509, -87
360, 1323
-1332, 589
-730, -1159
1234, -894
1089, 976
-915, 1117
-1279, -560
552, -1310
1449, 174
-66, 1408
-1466, 179
-404, -1289
1433, -557
685, 1247
-1166, 938
-1013, -929
986, -1091
1261, 737
-696, 1309
-1463, -270
219, -1431
1470, -47
179, 1400
-1506, 484
-582, -1262
1255, -805
962, 1089
-946, 1177
-1114, -704
724, -1221
1334, 366
-281, 1367
-1434, 38
-123, -1384
1356, -452
697, 1225
-1038, 1118
-1363, -634
90, -1375
1558, -388
973, 1019
-529, 1311
-1529, 218
-707, -1248
969, -1154
1486, 344
-13, 1364
-1438, 599
-773, -1068
1097, -1024
1127, 877
-714, 1282
-1407, -395
353, -1300
1540, -60
287, 1376
-1315, 733
-1105, -961
609, -1295
1554, -41
520, 1404
-1097, 1234
-1417, -223
-210, -1395
1267, -947
1339, 620
-40, 1433
-1394, 661
-1184, -868
315, -1462
1535, -379
1012, 1016
-642, 1373
-1561, 134
-713, -1195
983, -1201
1543, 174
364, 1354
-1298, 1037
-1448, -421
-43, -1459
1335, -741
1230, 758
-314, 1463
-1502, 519
-840, -1105
958, -1111
1402, 486
-210, 1445
-1570, 144
-327, -1411
1433, -584
621, 1195
-1248, 1009
-1059, -840
831, -1302
1481, 332
56, 1491
-1396, 721
-1155, -909
503, -1425
1524, -292
807, 1146
-810, 1312
-1583, 25
-571, -1309
1024, -1136
1471, 349
200, 1379
-1240, 942
-1352, -654
117, -1473
1401, -612
1152, 900
-362, 1476
-1494, 388
-935, -1006
670, -1379
1567, -42
606, 1281
-909, 1209
-1506, -212
-346, -1387
1170, -915
1224, 640
-213, 1389
-1498, 339
-743, -1243
1157, -939
1189, 826
-817, 1290
-1392, -448
508, -1341
1495, 51
140, 1413
-1338, 453
-763, -1140
990, -1193
1485, 236
137, 1455
-1290, 815
-1328, -716
164, -1436
1498, -527
1031, 1074
-716, 1333
-1521, -107
-180, -1300
1429, -514
806, 1191
-1138, 998
-1099, -870
838, -1259
1437, 572
-389, 1395
-1502, 51
-359, -1402
1350, -829
1275, 790
-409, 1386
-1502, 362
-834, -1078
744, -1277
1496, 109
451, 1326
-1185, 1046
-1231, -626
450, -1456
1544, 78
240, 1344
-1419, 516
-588, -1239
1228, -809
922, 929
-1038, 1126
-1227, -690
714, -1295
1360, 456
-315, 1403
-1475, 30
-105, -1305
1415, -378
466, 1248
-1329, 803
-919, -959
896, -1211
1298, 476
-284, 1552
-1521, 485
-979, -1015
693, -1267
1547, -25
682, 1304
-1005, 1111
-1579, -356
-136, -1403
1453, -657
883, 1036
-890, 1222
-1287, -476
455, -1328
1394, 206
-47, 1419
-1423, 190
-458, -1331
1256, -685
1090, 951
-749, 1364
-1493, -53
-412, -1339
1209, -1044
1460, 546
85, 1459
-1291, 825
-1236, -750
220, -1456
1513, -491
1061, 1053
-475, 1364
-1514, 336
-802, -1181
743, -1343
1548, 89
509, 1420
-1089, 1064
-1287, -546
369, -1429
1416, -192
438, 1349
-1312, 793
-904, -1031
1061, -1067
1176, 779
-807, 1323
-1390, -360
369, -1363
1530, 48
72, 1411
-1392, 375
-404, -1289
1328, -727
883, 1047
-1092, 1034
-1172, -765
716, -1328
1529, 382
-26, 1441
-1458, 572
-961, -1118
684, -1323
1467, 37
564, 1430
-1086, 1125
-1500, -330
-168, -1383
1250, -878
1259, 635
-71, 1437
-1456, 661
-1175, -880
387, -1411
1518, -345
931, 1164
-771, 1292
-1462, -166
-305, -1296
1236, -880
1141, 878
-630, 1306
-1428, -276
155, -1344
1526, -58
156, 1375
-1429, 523
-649, -1219
1183, -915
1213, 806
-449, 1465
-1527, 229
-683, -1182
964, -1125
1463, 400
350, 1545
-1128, 937
-1410, -514
17, -1477
1378, -656
1079, 844
-449, 1488
-1554, 438
-883, -1080
668, -1337
1596, -67
601, 1305
-1151, 1201
-1380, -389
68, -1428
1461, -394
618, 1310
-1196, 953
-1028, -807
855, -1147
1318, 626
-535, 1387
-1449, -121
-122, -1383
1382, -597
925, 1076
-798, 1378
-1558, 66
-381, -1422
1218, -1002
1418, 481
50, 1476
-1294, 763
-1289, -806
313, -1382
1593, -472
883, 1095
-566, 1458
-1474, 210
-804, -1165
831, -1188
1472, 187
381, 1366
-1244, 922
-1196, -870
558, -1337
1480, 135
-46, 1526
-1397, 385
-524, -1248
1305, -655
929, 1134
-1045, 1194
-1406, -656
309, -1513
1525, -181
706, 1214
-1050, 1147
-1428, -365
-175, -1327
1285, -872
1293, 675
-165, 1519
-1490, 356
-785, -1237
1110, -1051
1335, 572
-595, 1447
-1379, -191
26, -1476
1472, -281
381, 1452
-1370, 764
-903, -1003
916, -1224
1524, 331
135, 1412
-1332, 712
-1215, -859
366, -1432
1510, -330
995, 988
-617, 1386
-1627, 127
-709, -1288
1059, -1183
1494, 200
309, 1396
-1194, 1038
-1365, -543
-107, -1451
1376, -713
1135, 943
-519, 1431
-1499, 105
-358, -1335
1228, -672
918, 1109
-1015, 1135
-1159, -827
764, -1236
1376, 456
-362, 1367
-1488, -124
-17, -1426
1542, -246
413, 1329
-1349, 654
-827, -1126
1196, -934
1115, 900
-829, 1226
-1398, -417
266, -1368
1427, -166
635, 1233
-1118, 1125
-1434, -472
39, -1425
1398, -679
1213, 905
-423, 1440
-1535, 352
-750, -1183
965, -1102
1394, 542
-384, 1404
-1402, 60
-194, -1513
1416, -448
556, 1223
-1321, 853
-905, -999
1038, -1019
1176, 712
-779, 1315
-1425, -397
374, -1475
1557, 53
16, 1389
-1434, 309
-466, -1282
1378, -795
1021, 1059
-809, 1337
-1443, -234
-122, -1372
1339, -898
1236, 807
-268, 1459
-1469, 479
-1013, -946
635, -1390
1529, -232
850, 1184
-784, 1223
-1569, -27
-478, -1354
1109, -1131
1519, 428
200, 1408
-1265, 847
-1392, -610
100, -1460
1443, -630
1171, 813
-366, 1417
-1506, 378
-804, -1083
622, -1319
1496, -28
656, 1333
-948, 1144
-1465, -411
132, -1408
1520, -417
654, 1274
-1143, 961
-1145, -834
823, -1241
1325, 584
-460, 1380
-1473, 8
-129, -1449
1432, -573
997, 1062
-643, 1385
-1408, -199
-518, -1342
1119, -1047
1464, 417
121, 1453
-1338, 805
-1132, -821
414, -1394
1581, 23
232, 1386
-1419, 519
-662, -1180
1289, -896
978, 972
-937, 1108
